TRUCRS ID,Name,Carrier Number,Carrier Type,Complies,Date Certificate Printed,ZEV Fleet,Email,URL,Address,Phone,Date Parsed,Year,Month,Year-Month
235005,JR Trucking,3871870,USDOT Number,TB,2025-05-08 12:20:12,N,,,,,2025-05-128 12:20:00,2025,5,2025-05
265626,DESIBOY2 LLC,598972,CA Number,TB,2025-05-08 11:59:18,N,,,,,2025-05-128 11:59:00,2025,5,2025-05
265626,"Reliable Hauling Services, Inc.",124162,IRP Number,TB,2025-05-08 11:59:18,N,,,,,2025-05-128 11:59:00,2025,5,2025-05
265626,Corsales trucking llc,3760390,USDOT Number,TB,2025-05-08 11:59:18,N,,,,,2025-05-128 11:59:00,2025,5,2025-05
265627,Perez & Son LLC,3534985,USDOT Number,TB,2025-05-08 11:56:11,N,,,,,2025-05-128 11:56:00,2025,5,2025-05
256990,Mario and sons hauling,4137378,CA Number,TB,2025-05-08 11:52:27,N,,,,,2025-05-128 11:52:00,2025,5,2025-05
227547,SLRR TRANSPORT LLC,2157450,USDOT Number,TB,2025-05-08 11:50:06,N,,,,,2025-05-128 11:50:00,2025,5,2025-05
162076,"Railport Logistics, Inc.",2260132,USDOT Number,TB,2025-05-08 11:36:11,N,,,,,2025-05-128 11:36:00,2025,5,2025-05
265625,Fuentes Trucking,4092485,USDOT Number,TB,2025-05-08 11:35:23,N,,,,,2025-05-128 11:35:00,2025,5,2025-05
261910,ROAD TRAIN LLC,3892397,USDOT Number,TB,2025-05-08 11:30:15,N,,,,,2025-05-128 11:30:00,2025,5,2025-05
194234,Liberty Container Company,605092,CA Number,TB,2025-05-08 11:22:52,N,,,,,2025-05-128 11:22:00,2025,5,2025-05
230978,Starkey Ranch,3283942,USDOT Number,TB,2025-05-08 11:22:50,N,,,,,2025-05-128 11:22:00,2025,5,2025-05
218593,R.J Beissel Trucking,3458772,USDOT Number,TB,2025-05-08 11:21:00,N,,,,,2025-05-128 11:21:00,2025,5,2025-05
58290,Cargomas Enterprise LLC,5507,CA Number,TB,2025-05-08 11:09:38,N,,,,,2025-05-128 11:09:00,2025,5,2025-05
58290,Mission Springs Water District,12655,USDOT Number,TB,2025-05-08 11:09:38,N,,,,,2025-05-128 11:09:00,2025,5,2025-05
58290,Perez Trucking,MAT10,IRP Number,TB,2025-05-08 11:09:38,N,,,,,2025-05-128 11:09:00,2025,5,2025-05
235090,Wilbur-Ellis Parent Company,580837,CA Number,TB,2025-05-08 11:06:34,N,,,,,2025-05-128 11:06:00,2025,5,2025-05
235090,Lagar Trucking Inc,3023522,USDOT Number,TB,2025-05-08 11:06:34,N,,,,,2025-05-128 11:06:00,2025,5,2025-05
265620,DREAM BIG TRANSPORTATION INC,4185141,USDOT Number,TB,2025-05-08 10:55:09,N,,,,,2025-05-128 10:55:00,2025,5,2025-05
239015,Nels Trucking LLC,558175,CA Number,TB,2025-05-08 10:54:24,,,,,,2025-05-128 10:54:00,2025,5,2025-05
265619,RUDER TRANSPORT INC,3845899,USDOT Number,TB,2025-05-08 10:54:11,N,,,,,2025-05-128 10:54:00,2025,5,2025-05
265621,United Freight Services Inc,648519,CA Number,TB,2025-05-08 10:52:02,N,,,,,2025-05-128 10:52:00,2025,5,2025-05
256962,MAPLE CARRIER INC,2628331,USDOT Number,TB,2025-05-08 10:50:25,N,,,,,2025-05-128 10:50:00,2025,5,2025-05
265445,Punj-aab Trans LLC,535301,CA Number,TB,2025-05-08 10:47:58,N,,,,,2025-05-128 10:47:00,2025,5,2025-05
229159,Jr's Roadside Brushing & Wood Salvage,3642116,USDOT Number,TB,2025-05-08 10:40:49,N,,,,,2025-05-128 10:40:00,2025,5,2025-05
229159,big chi transportation inc,589060,CA Number,TB,2025-05-08 10:40:49,N,,,,,2025-05-128 10:40:00,2025,5,2025-05
265617,"Sweet Pea Ventures, Inc.",223381,CA Number,TB,2025-05-08 10:39:17,N,,,,,2025-05-128 10:39:00,2025,5,2025-05
265617,Jose gil logistics llc,2209617,USDOT Number,TB,2025-05-08 10:39:17,N,,,,,2025-05-128 10:39:00,2025,5,2025-05
265617,XTL Transport Inc,66028,IRP Number,TB,2025-05-08 10:39:17,N,,,,,2025-05-128 10:39:00,2025,5,2025-05
190015,Martignoli Trucking,2932214,USDOT Number,TB,2025-05-08 10:38:22,N,,,,,2025-05-128 10:38:00,2025,5,2025-05
226845,Khakh Trucking,2751312,USDOT Number,ACF/TB,2025-05-08 10:33:28,N,,,,,2025-05-128 10:33:00,2025,5,2025-05
226845,Leons trucking LLC,480491,CA Number,ACF/TB,2025-05-08 10:33:28,N,,,,,2025-05-128 10:33:00,2025,5,2025-05
187213,Carlos C Cortes,3882356,USDOT Number,TB,2025-05-08 10:26:30,N,,,,,2025-05-128 10:26:00,2025,5,2025-05
187213,HORK LOGISTICS,609281,CA Number,TB,2025-05-08 10:26:30,N,,,,,2025-05-128 10:26:00,2025,5,2025-05
155270,AILOGISTICS LLC,na,Other,TB,2025-05-08 10:23:44,N,,,,,2025-05-128 10:23:00,2025,5,2025-05
155270,Chakmaksan Inc.,551445,CA Number,TB,2025-05-08 10:23:44,N,,,,,2025-05-128 10:23:00,2025,5,2025-05
155270,Acarsan inc,3317825,USDOT Number,TB,2025-05-08 10:23:44,N,,,,,2025-05-128 10:23:00,2025,5,2025-05
148356,HANAA TRANSPORTATION LLC,602762,CA Number,TB,2025-05-08 10:07:27,N,,,,,2025-05-128 10:07:00,2025,5,2025-05
265576,Active Logistics LLC,872955,USDOT Number,TB,2025-05-08 9:55:10,N,,,,,2025-05-128 09:55:00,2025,5,2025-05
246591,KHALSA TRANS INC,2020070,USDOT Number,ACF,2025-05-08 9:45:45,N,,,,,2025-05-128 09:45:00,2025,5,2025-05
179567,BRAVOSOL TOURS,571964,CA Number,TB,2025-05-08 9:42:19,N,,,,,2025-05-128 09:42:00,2025,5,2025-05
265614,F Garcia Trucking LLC,569255,CA Number,TB,2025-05-08 9:38:41,N,,,,,2025-05-128 09:38:00,2025,5,2025-05
265610,V2V Trucking LLC,658431,CA Number,TB,2025-05-08 9:29:00,N,,,,,2025-05-128 09:29:00,2025,5,2025-05
177531,off road trans inc,587076,CA Number,TB,2025-05-08 9:02:46,N,,,,,2025-05-128 09:02:00,2025,5,2025-05
253889,HNT TRUCKING INC,2734050,CA Number,TB,2025-05-08 8:55:46,N,,,,,2025-05-128 08:55:00,2025,5,2025-05
253889,NEXTGEN LINES INC,126561,CA Number,TB,2025-05-08 8:55:46,N,,,,,2025-05-128 08:55:00,2025,5,2025-05
265613,Leda transportation inc,659165,CA Number,TB,2025-05-08 8:46:24,N,,,,,2025-05-128 08:46:00,2025,5,2025-05
159887,N O T W TRUCKING INC,3348064,USDOT Number,TB,2025-05-08 8:44:56,N,,,,,2025-05-128 08:44:00,2025,5,2025-05
163085,J & F Trucking,530287,CA Number,TB,2025-05-08 8:36:03,N,,,,,2025-05-128 08:36:00,2025,5,2025-05
163085,TMS Transport Solutions Inc,3151404,USDOT Number,TB,2025-05-08 8:36:03,N,,,,,2025-05-128 08:36:00,2025,5,2025-05
199036,Manas Express Corp,3224408,USDOT Number,TB,2025-05-08 8:10:05,N,,,,,2025-05-128 08:10:00,2025,5,2025-05
265647,Bad Karma Trucking LLC,3755415,USDOT Number,TB,2025-05-08 7:05:03,N,,,,,2025-05-128 07:05:00,2025,5,2025-05
169901,Miqueas 7 & 5 Trucking LLC,573143,CA Number,TB,2025-05-08 6:40:58,N,,,,,2025-05-128 06:40:00,2025,5,2025-05
200656,TT Professional Trucking Inc,2771232,USDOT Number,TB,2025-05-08 6:07:09,N,,,,,2025-05-128 06:07:00,2025,5,2025-05
199437,True Move Transportation LLC,626950,CA Number,TB,2025-05-08 5:53:15,N,,,,,2025-05-128 05:53:00,2025,5,2025-05
265612,SUBA & SONS INC,450945,CA Number,TB,2025-05-08 5:32:52,N,,,,,2025-05-128 05:32:00,2025,5,2025-05
265643,ANV TRUCKING,3412863,USDOT Number,TB,2025-05-08 5:01:05,N,,,,,2025-05-128 05:01:00,2025,5,2025-05
265430,JAY TRUCKLINES INC,4402634,USDOT Number,TB,2025-05-08 4:41:26,N,,,,,2025-05-128 04:41:00,2025,5,2025-05
227837,PBS Trucking Inc,351620,USDOT Number,TB,2025-05-08 4:33:00,N,,,,,2025-05-128 04:33:00,2025,5,2025-05
197522,MR KUMAR TRANSPORT INC,588273,CA Number,TB,2025-05-08 4:32:37,N,,,,,2025-05-128 04:32:00,2025,5,2025-05
124944,Harjap Trucking,1784428,USDOT Number,TB,2025-05-08 4:20:36,N,,,,,2025-05-128 04:20:00,2025,5,2025-05
265641,VICENTE GONZALEZ GALLEGOS,658839,CA Number,TB,2025-05-08 4:08:47,N,,,,,2025-05-128 04:08:00,2025,5,2025-05
265639,Elephant 21 Logistics Inc,344571,CA Number,TB,2025-05-08 4:06:14,N,,,,,2025-05-128 04:06:00,2025,5,2025-05
265640,lemus trucking,2898992,USDOT Number,TB,2025-05-08 4:04:17,N,,,,,2025-05-128 04:04:00,2025,5,2025-05
251651,Cardoza/ Cardoza Farms inc,1066448,Other,TB,2025-05-08 3:58:39,N,,,,,2025-05-128 03:58:00,2025,5,2025-05
251651,AGEM TRUCKING INC,3341166,USDOT Number,TB,2025-05-08 3:58:39,N,,,,,2025-05-128 03:58:00,2025,5,2025-05
265634,"Sycamore Lowbed Service, LLC",3296644,USDOT Number,TB,2025-05-08 3:41:32,N,,,,,2025-05-128 03:41:00,2025,5,2025-05
255488,JCDY TRANSPORTATION INC,629871,CA Number,TB,2025-05-08 3:36:36,N,,,,,2025-05-128 03:36:00,2025,5,2025-05
255488,3D'S transport,4073607,USDOT Number,TB,2025-05-08 3:36:36,N,,,,,2025-05-128 03:36:00,2025,5,2025-05
192446,Guizar Trucking Inc.,2128635,USDOT Number,TB,2025-05-08 3:16:44,N,,,,,2025-05-128 03:16:00,2025,5,2025-05
192446,Wonderful Citrus LLC,466011,CA Number,TB,2025-05-08 3:16:44,N,,,,,2025-05-128 03:16:00,2025,5,2025-05
217483,LDP Logistics LLC,620483,CA Number,TB,2025-05-08 3:16:08,N,,,,,2025-05-128 03:16:00,2025,5,2025-05
229405,Sergio Arroyo Ceja,486894,CA Number,TB,2025-05-08 3:09:07,N,,,,,2025-05-128 03:09:00,2025,5,2025-05
265637,Good Karma Enterprise LLC,3589461,USDOT Number,TB,2025-05-08 3:01:44,N,,,,,2025-05-128 03:01:00,2025,5,2025-05
257180,Vernon Express,2346644,USDOT Number,TB,2025-05-08 3:00:03,N,,,,,2025-05-128 03:00:00,2025,5,2025-05
28834,NOVA WORLD FRESH LLC,MC702567,CA Number,TB,2025-05-08 2:59:36,N,,,,,2025-05-128 02:59:00,2025,5,2025-05
28834,BBM TRANSPORT INC,189885,PUC Number,TB,2025-05-08 2:59:36,N,,,,,2025-05-128 02:59:00,2025,5,2025-05
28834,Flor Alonso,1984331,USDOT Number,TB,2025-05-08 2:59:36,N,,,,,2025-05-128 02:59:00,2025,5,2025-05
265636,CARRYSTAR FRIEGHT LLC,645675,CA Number,TB,2025-05-08 2:56:58,N,,,,,2025-05-128 02:56:00,2025,5,2025-05
265636,BAJWA TRUCKING,140892,IRP Number,TB,2025-05-08 2:56:58,N,,,,,2025-05-128 02:56:00,2025,5,2025-05
265636,Secured Delivery LLC,4248100,USDOT Number,TB,2025-05-08 2:56:58,N,,,,,2025-05-128 02:56:00,2025,5,2025-05
245100,Delta Trucking Inc,111316,CA Number,TB,2025-05-08 2:49:00,N,,,,,2025-05-128 02:49:00,2025,5,2025-05
236621,El Shaddai Logistics LLC,3472233,USDOT Number,TB,2025-05-08 2:38:18,N,,,,,2025-05-128 02:38:00,2025,5,2025-05
265633,NSD TRUCKING INC,547575,CA Number,TB,2025-05-08 2:32:07,N,,,,,2025-05-128 02:32:00,2025,5,2025-05
265513,MANTA CARGO,2993211,USDOT Number,TB,2025-05-08 2:13:21,N,,,,,2025-05-128 02:13:00,2025,5,2025-05
265631,HIGH DESERT TRANSPORTATION 1 INC,623518,CA Number,TB,2025-05-08 2:10:26,N,,,,,2025-05-128 02:10:00,2025,5,2025-05
226331,E7N TRUCKING LLC,164025,USDOT Number,TB,2025-05-08 2:01:30,N,,,,,2025-05-128 02:01:00,2025,5,2025-05
187455,MASSIVE TRADING LLC,910017,CA Number,ACF/TB,2025-05-08 1:59:54,N,,,,,2025-05-128 01:59:00,2025,5,2025-05
47877,AFR Furniture Rental,217036,CA Number,TB,2025-05-08 1:56:56,N,,,,,2025-05-128 01:56:00,2025,5,2025-05
47877,Anthem logistics Ltd.,1597503,USDOT Number,TB,2025-05-08 1:56:56,N,,,,,2025-05-128 01:56:00,2025,5,2025-05
122500,TRUCK HERO LOGISTICS INC,388832,CA Number,TB,2025-05-08 1:43:53,N,,,,,2025-05-128 01:43:00,2025,5,2025-05
67300,N Zaragoza Trucking Corp,2057925,USDOT Number,TB,2025-05-08 1:37:49,N,,,,,2025-05-128 01:37:00,2025,5,2025-05
67300,Bell Carter Foods LLC,61021,IRP Number,TB,2025-05-08 1:37:49,N,,,,,2025-05-128 01:37:00,2025,5,2025-05
67300,TEAM312 EXPRESS INC,403464,CA Number,TB,2025-05-08 1:37:49,N,,,,,2025-05-128 01:37:00,2025,5,2025-05
265629,NEXUZ TRANSPORTATION & LOGISTIC LLC,2420075,USDOT Number,TB,2025-05-08 1:11:11,N,,,,,2025-05-128 01:11:00,2025,5,2025-05
191031,SEVEN CANDLES TRUCKING LLC,,CA Number,ACF/SWCV/TB,2025-05-07 12:36:27,,,,,,2025-05-127 12:36:00,2025,5,2025-05
244219,EAGLE TRUCKING LINES INC,1086843,USDOT Number,TB,2025-05-07 12:14:14,N,,,,,2025-05-127 12:14:00,2025,5,2025-05
221701,Amaral Transport Inc,2992815,USDOT Number,TB,2025-05-07 12:09:11,N,,,,,2025-05-127 12:09:00,2025,5,2025-05
265572,"Duran Trucking Logistics, Inc.",4169418,USDOT Number,TB,2025-05-07 12:01:50,N,,,,,2025-05-127 12:01:00,2025,5,2025-05
122422,DHALIWAL TRANSPORT CORP,2727621,USDOT Number,TB,2025-05-07 12:00:30,N,,,,,2025-05-127 12:00:00,2025,5,2025-05
193029,H DHALIWAL INC,439039,CA Number,TB,2025-05-07 11:58:12,N,,,,,2025-05-127 11:58:00,2025,5,2025-05
193029,Energy Transport Logistics,2396111,USDOT Number,TB,2025-05-07 11:58:12,N,,,,,2025-05-127 11:58:00,2025,5,2025-05
218519,ERTF TRUCKING LLC,2877918,USDOT Number,TB,2025-05-07 11:55:49,N,,,,,2025-05-127 11:55:00,2025,5,2025-05
218519,ivan kleban,580066,CA Number,TB,2025-05-07 11:55:49,N,,,,,2025-05-127 11:55:00,2025,5,2025-05
31668,ALLAN COMPANY,1605607,USDOT Number,ACF/TB,2025-05-07 11:53:06,N,,,,,2025-05-127 11:53:00,2025,5,2025-05
31668,Titan Towing and Roadside Assistance,349992,CA Number,ACF/TB,2025-05-07 11:53:06,N,,,,,2025-05-127 11:53:00,2025,5,2025-05
265571,John R. Eiler,3934195,USDOT Number,TB,2025-05-07 11:44:59,N,,,,,2025-05-127 11:44:00,2025,5,2025-05
250456,KAUL EXPRESS INC,587403,CA Number,TB,2025-05-07 11:40:35,N,,,,,2025-05-127 11:40:00,2025,5,2025-05
265561,KJ MOVING LLC,929347,USDOT Number,TB,2025-05-07 11:40:07,N,,,,,2025-05-127 11:40:00,2025,5,2025-05
241780,Delano Mosquito Abatement District,4214240,USDOT Number,TB,2025-05-07 11:25:46,N,,,,,2025-05-127 11:25:00,2025,5,2025-05
33324,PSH Trucking,1733830,USDOT Number,ACF/TB,2025-05-07 11:16:31,N,,,,,2025-05-127 11:16:00,2025,5,2025-05
33324,Eagle Express LLC,447261,CA Number,ACF/TB,2025-05-07 11:16:31,N,,,,,2025-05-127 11:16:00,2025,5,2025-05
235202,MAAN 22 INC,610295,CA Number,TB,2025-05-07 11:15:31,N,,,,,2025-05-127 11:15:00,2025,5,2025-05
265565,Rhythm Logistics Inc,3686837,USDOT Number,TB,2025-05-07 11:12:44,N,,,,,2025-05-127 11:12:00,2025,5,2025-05
23546,MJ23 TRUCKING INC,625261,USDOT Number,TB,2025-05-07 11:10:01,N,,,,,2025-05-127 11:10:00,2025,5,2025-05
23546,SHIPPERS INTERMODAL SERVICES INC,49335,CA Number,TB,2025-05-07 11:10:01,N,,,,,2025-05-127 11:10:00,2025,5,2025-05
23546,LG TRANZ INC,40307,IRP Number,TB,2025-05-07 11:10:01,N,,,,,2025-05-127 11:10:00,2025,5,2025-05
225445,"Hill Brothers Transportation, Inc.",223172,CA Number,TB,2025-05-07 10:54:12,N,,,,,2025-05-127 10:54:00,2025,5,2025-05
182523,GM CARRIER LLC,1967971,USDOT Number,TB,2025-05-07 10:38:08,N,,,,,2025-05-127 10:38:00,2025,5,2025-05
234863,CHEEMA BROTHERS CARRIER INC,999999,CA Number,TB,2025-05-07 10:29:06,N,,,,,2025-05-127 10:29:00,2025,5,2025-05
265560,KAL LOGISTICS LLC,657254,CA Number,TB,2025-05-07 10:28:19,N,,,,,2025-05-127 10:28:00,2025,5,2025-05
265560,"Rizo xpress, LLC.",4375315,USDOT Number,TB,2025-05-07 10:28:19,N,,,,,2025-05-127 10:28:00,2025,5,2025-05
265558,Don't stop trucking,3590486,USDOT Number,TB,2025-05-07 10:17:40,N,,,,,2025-05-127 10:17:00,2025,5,2025-05
156451,BELISA TRUCKING LLC,na,CA Number,TB,2025-05-07 10:17:24,,,,,,2025-05-127 10:17:00,2025,5,2025-05
265554,Ochoa's Grading and Excavating Inc,634174,CA Number,TB,2025-05-07 10:14:04,N,,,,,2025-05-127 10:14:00,2025,5,2025-05
265556,AMR TRANS INC,582402,CA Number,TB,2025-05-07 10:13:26,N,,,,,2025-05-127 10:13:00,2025,5,2025-05
115957,SIM TRANS INC,,,TB,2025-05-07 10:08:11,,,,,,2025-05-127 10:08:00,2025,5,2025-05
118325,kalgidhar Sahib transport ltd,CA42598,CA Number,ACF,2025-05-07 10:07:33,N,,,,,2025-05-127 10:07:00,2025,5,2025-05
156492,Twice Light Transport Inc,2257395,USDOT Number,TB,2025-05-07 10:05:51,N,,,,,2025-05-127 10:05:00,2025,5,2025-05
265555,MUNAR TRANSPORTATION INC,3757517,USDOT Number,TB,2025-05-07 9:57:19,N,,,,,2025-05-127 09:57:00,2025,5,2025-05
202308,HSB CARRIER LLC,3169045,USDOT Number,TB,2025-05-07 9:36:20,N,,,,,2025-05-127 09:36:00,2025,5,2025-05
249862,Kevin Jones Trucking,2167674,USDOT Number,TB,2025-05-07 9:33:30,N,,,,,2025-05-127 09:33:00,2025,5,2025-05
115896,AJIT CARGO INC,,,TB,2025-05-07 9:32:46,,,,,,2025-05-127 09:32:00,2025,5,2025-05
106267,"Marpovi Trucking, LLC",,,TB,2025-05-07 9:30:29,,,,,,2025-05-127 09:30:00,2025,5,2025-05
236245,United Brothers Transport LLC,3328553,USDOT Number,TB,2025-05-07 9:26:30,N,,,,,2025-05-127 09:26:00,2025,5,2025-05
241542,VM TRANSPORTS,2941541,USDOT Number,TB,2025-05-07 9:24:53,N,,,,,2025-05-127 09:24:00,2025,5,2025-05
163884,LXX EXPRESS INC,601708,CA Number,TB,2025-05-07 9:11:01,N,,,,,2025-05-127 09:11:00,2025,5,2025-05
265552,ABE Arens Brothers Environmental Inc,657782,CA Number,TB,2025-05-07 9:09:12,N,,,,,2025-05-127 09:09:00,2025,5,2025-05
265604,Sebastian Trucking LLC,61987,CA Number,TB,2025-05-07 9:06:33,N,,,,,2025-05-127 09:06:00,2025,5,2025-05
222523,JD SANDHU TRUCKING INC,608252,CA Number,TB,2025-05-07 8:51:13,N,,,,,2025-05-127 08:51:00,2025,5,2025-05
265548,Daniel Jimenez-Buenrostro,1480918,CA Number,TB,2025-05-07 8:47:30,N,,,,,2025-05-127 08:47:00,2025,5,2025-05
265548,URENO EXPRESS INC,3981563,USDOT Number,TB,2025-05-07 8:47:30,N,,,,,2025-05-127 08:47:00,2025,5,2025-05
182501,R.S.G. TRANSPORT INC.,3313092,USDOT Number,TB,2025-05-07 8:32:22,N,,,,,2025-05-127 08:32:00,2025,5,2025-05
265509,10 Dhaliwal Trucking Inc,4064192,USDOT Number,TB,2025-05-07 8:21:55,N,,,,,2025-05-127 08:21:00,2025,5,2025-05
48966,Kirschenman Enterprises Inc,54997,USDOT Number,TB,2025-05-07 8:20:41,N,,,,,2025-05-127 08:20:00,2025,5,2025-05
265546,MONEY TRANSWAY INC,3446925,USDOT Number,TB,2025-05-07 7:38:34,N,,,,,2025-05-127 07:38:00,2025,5,2025-05
254075,BISLA LOGISTICS INC,1928377,USDOT Number,TB,2025-05-07 7:35:30,N,,,,,2025-05-127 07:35:00,2025,5,2025-05
185174,KCM GRADING & PAVING INC,3736759,USDOT Number,TB,2025-05-07 7:15:37,N,,,,,2025-05-127 07:15:00,2025,5,2025-05
185174,HANJRA TRANSPORT INC,601325,CA Number,TB,2025-05-07 7:15:37,N,,,,,2025-05-127 07:15:00,2025,5,2025-05
221885,HANJRA CARRIERS INC,3950684,USDOT Number,TB,2025-05-07 6:31:56,N,,,,,2025-05-127 06:31:00,2025,5,2025-05
231064,BLACK BIRD TRUCKING INC,571743,CA Number,TB,2025-05-07 6:19:53,N,,,,,2025-05-127 06:19:00,2025,5,2025-05
262842,F Fuentes Transport LLC,4270949,USDOT Number,TB,2025-05-07 6:14:13,N,,,,,2025-05-127 06:14:00,2025,5,2025-05
265360,LION LLC,9G97921,CA Number,TB,2025-05-07 6:08:12,N,,,,,2025-05-127 06:08:00,2025,5,2025-05
220010,I-5 TIRE INC,631176,CA Number,TB,2025-05-07 5:08:59,N,,,,,2025-05-127 05:08:00,2025,5,2025-05
220010,Oreon Logistics Inc.,3350928,USDOT Number,TB,2025-05-07 5:08:59,N,,,,,2025-05-127 05:08:00,2025,5,2025-05
265600,STONE TRANSPORT LLC,637468,CA Number,TB,2025-05-07 4:49:51,N,,,,,2025-05-127 04:49:00,2025,5,2025-05
220380,Fortress Fence & Landscape inc.,432677,CA Number,TB,2025-05-07 4:47:50,N,,,,,2025-05-127 04:47:00,2025,5,2025-05
255371,TAMAK TRUCKING INC,3245481,USDOT Number,TB,2025-05-07 4:34:23,N,,,,,2025-05-127 04:34:00,2025,5,2025-05
240279,Jon's Towing,116226,IRP Number,TB,2025-05-07 4:33:43,N,,,,,2025-05-127 04:33:00,2025,5,2025-05
265598,CERTIFIED EXPRESS TRANSPORT LLC,3504485,USDOT Number,TB,2025-05-07 4:31:05,N,,,,,2025-05-127 04:31:00,2025,5,2025-05
265596,Crown Fence Co.,4149892,USDOT Number,TB,2025-05-07 4:26:12,N,,,,,2025-05-127 04:26:00,2025,5,2025-05
159677,ROPAR ROAD CARRIER INC,52181,CA Number,ACF,2025-05-07 4:00:36,N,,,,,2025-05-127 04:00:00,2025,5,2025-05
251831,MALIK ROADLINES INC,3144744,USDOT Number,ACF,2025-05-07 4:00:34,N,,,,,2025-05-127 04:00:00,2025,5,2025-05
251831,AK TRANSPORTATION,948048,CA Number,ACF,2025-05-07 4:00:34,N,,,,,2025-05-127 04:00:00,2025,5,2025-05
265595,GHOTRA CARGO INC,656053,CA Number,TB,2025-05-07 3:55:04,N,,,,,2025-05-127 03:55:00,2025,5,2025-05
265595,"Vaca Valley Excavating & Trucking, Inc.",4361220,USDOT Number,TB,2025-05-07 3:55:04,N,,,,,2025-05-127 03:55:00,2025,5,2025-05
265593,Wellness Trucking Inc,3022169,USDOT Number,TB,2025-05-07 3:54:22,N,,,,,2025-05-127 03:54:00,2025,5,2025-05
265593,ANDA FAST INC,509087,CA Number,TB,2025-05-07 3:54:22,N,,,,,2025-05-127 03:54:00,2025,5,2025-05
265588,Masy freight Llc,4389114,USDOT Number,TB,2025-05-07 3:42:27,N,,,,,2025-05-127 03:42:00,2025,5,2025-05
265592,ASIS TRUCKING LLC,3863686,USDOT Number,TB,2025-05-07 3:40:31,N,,,,,2025-05-127 03:40:00,2025,5,2025-05
265591,AF GARCIA TRUCKING,636504,CA Number,TB,2025-05-07 3:37:08,N,,,,,2025-05-127 03:37:00,2025,5,2025-05
265591,Thar Carrier LLC,136394,IRP Number,TB,2025-05-07 3:37:08,N,,,,,2025-05-127 03:37:00,2025,5,2025-05
265591,Kalinka Transport LLC,4132155,USDOT Number,TB,2025-05-07 3:37:08,N,,,,,2025-05-127 03:37:00,2025,5,2025-05
218352,UZ Auto Trans Inc,656360,CA Number,TB,2025-05-07 3:36:33,N,,,,,2025-05-127 03:36:00,2025,5,2025-05
166998,CANDO TRUCKING,261317,CA Number,TB,2025-05-07 3:24:55,N,,,,,2025-05-127 03:24:00,2025,5,2025-05
256847,StormWater Pros LLC,3698046,USDOT Number,TB,2025-05-07 3:12:55,N,,,,,2025-05-127 03:12:00,2025,5,2025-05
265590,JOHAL TRANS INC,562945,CA Number,TB,2025-05-07 3:02:22,N,,,,,2025-05-127 03:02:00,2025,5,2025-05
265589,Gonzalez Tranzport llc,123456,CA Number,TB,2025-05-07 2:44:02,N,,,,,2025-05-127 02:44:00,2025,5,2025-05
265587,LJ CHANDI LOGISTICS,3905036,USDOT Number,TB,2025-05-07 2:35:45,N,,,,,2025-05-127 02:35:00,2025,5,2025-05
62307,Nay- T Trucking LLC,1496252,USDOT Number,TB,2025-05-07 2:23:08,N,,,,,2025-05-127 02:23:00,2025,5,2025-05
62307,BLACK LABEL FREIGHT CO INC,MC562438,IRP Number,TB,2025-05-07 2:23:08,N,,,,,2025-05-127 02:23:00,2025,5,2025-05
265581,JSP BROTHERS INC,3558045,USDOT Number,TB,2025-05-07 2:08:28,N,,,,,2025-05-127 02:08:00,2025,5,2025-05
69776,"Interlogic, Inc.",541522,CA Number,TB,2025-05-07 2:05:42,N,,,,,2025-05-127 02:05:00,2025,5,2025-05
265585,DELHI TRANSPORT INC,174091,CA Number,TB,2025-05-07 1:48:34,N,,,,,2025-05-127 01:48:00,2025,5,2025-05
265583,ARMENTA F. TRUCKING L.L.C,654574,CA Number,TB,2025-05-07 1:46:53,N,,,,,2025-05-127 01:46:00,2025,5,2025-05
91992,H B T INC,2433078,USDOT Number,TB,2025-05-07 1:43:54,N,,,,,2025-05-127 01:43:00,2025,5,2025-05
145633,FIGHTERJET LOGISTIC INC,541323,CA Number,TB,2025-05-07 1:35:01,N,,,,,2025-05-127 01:35:00,2025,5,2025-05
145633,KNL luxury inc,3226218,USDOT Number,TB,2025-05-07 1:35:01,N,,,,,2025-05-127 01:35:00,2025,5,2025-05
265575,BOSTAN EXPRESS INC,483754,CA Number,TB,2025-05-07 1:26:52,N,,,,,2025-05-127 01:26:00,2025,5,2025-05
265527,Neto & Sons Transport LLC,4397602,USDOT Number,TB,2025-05-07 1:21:51,N,,,,,2025-05-127 01:21:00,2025,5,2025-05
265580,Reynaga Transportation Inc,4394453,USDOT Number,TB,2025-05-07 1:19:59,N,,,,,2025-05-127 01:19:00,2025,5,2025-05
152764,3D CARGO INC,2894700,USDOT Number,TB,2025-05-07 1:01:57,N,,,,,2025-05-127 01:01:00,2025,5,2025-05
265521,DGO TRANSPORTATION INC,559779,CA Number,TB,2025-05-06 12:41:51,N,,,,,2025-05-126 12:41:00,2025,5,2025-05
265521,Dumyan Carrier Inc,3072638,USDOT Number,TB,2025-05-06 12:41:51,N,,,,,2025-05-126 12:41:00,2025,5,2025-05
18952,LION OF JUDAH TRANS INC,142831,PUC Number,TB,2025-05-06 12:38:50,N,,,,,2025-05-126 12:38:00,2025,5,2025-05
18952,Prime towing & transport inc,9480,USDOT Number,TB,2025-05-06 12:38:50,N,,,,,2025-05-126 12:38:00,2025,5,2025-05
